,movie_link,critic_name,review_type,review_date,content
13213,m/the_ballad_of_buster_scruggs,Sameen Amer,Fresh,2019-04-11,The inspired moments in Buster Scruggs and the thought provoking arcs in the proceedings are testament to the Coen brothers' filmmaking talent.
13214,m/the_ballad_of_buster_scruggs,Joe Friar,Fresh,2018-11-17,"Tragedy is at the forefront of the Coen Brothers western anthology. The wildly entertaining yarn incorporates many of the Coen's staples, quirky characters, witty dialogue, and plenty of misfortune."
13215,m/the_ballad_of_buster_scruggs,Stephen Silver,Fresh,2018-11-30,"The opening segment might be the best 15 minutes of any film this year. Unfortunately, the film never reaches that level again."
13216,m/the_ballad_of_buster_scruggs,Nathanael Hood,Fresh,2018-10-08,"Distilling the finest and most absurd tenants of the Western genre and the most indulgent concessions to the Coens' idiosyncratic filmmaking yet, the film is not just the most essential film in the brothers' catalogue."
13217,m/the_ballad_of_buster_scruggs,Owen Gleiberman,Fresh,2018-08-31,The Ballad of Buster Scruggs is a pop fantasia that's interested in the meaning of what a brutal place the Old West really was.
13218,m/the_ballad_of_buster_scruggs,Soren Andersen,Fresh,2018-11-13,"All in all, this ""Buster"" is something else."
13219,m/the_ballad_of_buster_scruggs,Brian Orndorf,Fresh,2018-11-08,"Consistency isn't always there, but ""Scruggs"" is pure Joel and Ethan Coen, and that always offers something fascinating, even when they get lost in their own creation."
13220,m/the_ballad_of_buster_scruggs,Todd McCarthy,Fresh,2018-08-31,"Despite the snark and irreverence, genre specialists will eat up the devotion to detail here, from the relish the Coens take in writing colorful 19th century Western vernacular to the musical choices and the lovely between-acts artwork."
13221,m/the_ballad_of_buster_scruggs,Adam Sweeting,Fresh,2018-10-17,"Even the spottier moments are enlivened by the Coens' knack for myth-spinning, ably assisted by Carter Burwell's eclectic, evocative score."
13222,m/the_ballad_of_buster_scruggs,Lauren Humphries-Brooks,Fresh,2018-10-30,"There is undoubted power and entertainment in these stories, a harkening back to the quintessential American genre that manages to also play with and undercut its own myth-making power."
13223,m/the_ballad_of_buster_scruggs,Ella Kemp,Fresh,2018-10-14,"It offers as much satisfaction as an unstable advent calendar. There's definitely something sweet behind every door, but it rarely tastes as fun as it looks."
13224,m/the_ballad_of_buster_scruggs,Tim Appelo,Fresh,2018-11-19,"Any full-length Coen brothers' movie beats these six shorts, but they're all gorgeous, original and often funny."
13225,m/the_ballad_of_buster_scruggs,Josh Bell,Fresh,2018-11-08,"Ballad may not be a TV series, but if the Coens wanted to open that fake book back up and spin some more yarns, more episodes would be welcome."
13226,m/the_ballad_of_buster_scruggs,Jake Pesaruk,Fresh,2018-11-15,"The Ballad of Buster Scruggs is a formidable first outing for the Coens on a streaming format, but there is no doubt that this narrative six-shooter has a couple of duds."
13227,m/the_ballad_of_buster_scruggs,J.R. Kinnard,Fresh,2018-12-01,"The storytelling is so delicate and precise, like a beautiful poem squeezed of every superfluous word. This is some of the Coen Brothers best work and it deserves to be seen."
13228,m/the_ballad_of_buster_scruggs,Cole Smithey,Fresh,2018-11-24,The Coen Brothers' latest movie is a hoot.
13229,m/the_ballad_of_buster_scruggs,Vincent Mancini,Fresh,2018-11-09,"Seems like a lark at first, but taken in totality actually gets to the core of who the Coen Brothers are as storytellers."
13230,m/the_ballad_of_buster_scruggs,Ben Rolph,Fresh,2018-10-13,An unconventional masterpiece.
13231,m/the_ballad_of_buster_scruggs,Matthew Turner,Fresh,2018-10-12,The Coens' love of westerns is well established and each of the stories is impeccably crafted...
13232,m/the_banshee_chapter,David Nusair,Rotten,2015-06-12,...just another run-of-the-mill low-budget horror effort.
13233,m/the_banshee_chapter,Matt Donato,Fresh,2013-12-02,Blair Erickson's The Banshee Chapter is a relentless bit of horror that mixes governmental conspiracies and psychedelic drugs for one hell of a traumatizing trip.
13234,m/the_banshee_chapter,Scott McKellar,Fresh,2014-02-06,H.P. Lovecraft's From Beyond gets a 21st century revamp in Blair Erickson's solid first feature.
13235,m/the_banshee_chapter,Scott Weinberg,Fresh,2015-08-23,"A smart, clever, and diverting little mash-up of numerous sci-fi and horror tropes."
13236,m/the_banshee_chapter,Dylan Scott,Fresh,2018-10-19,"Scare-for-scare, the most frightening film I've seen this year."
13237,m/the_banshee_chapter,Abbie Bernstein,Fresh,2019-01-17,"Although it relies to a large extent on found footage, fear not the format -- The Banshee Chapter is actually a well-made, delightfully acted and best of all honestly scary brain twist of a horror movie."
13238,m/the_banshee_chapter,A.A. Dowd,Rotten,2014-01-09,"The Banshee Chapter can't seem to decide if it wants to be a found-footage horror movie, or a more traditional one. To its detriment, it splits the difference."
13239,m/the_banshee_chapter,Mark R. Leeper,Fresh,2014-01-07,"ambitious horror film, but too much of the time the viewer is just waiting for something horrific to happen."
13240,m/the_banshee_chapter,Simon Foster,Fresh,2013-11-12,"The twist ending doesn't quite impact as it should, but that is mostly because Erickson's imagery and storytelling has scaled such convincingly offbeat heights up to that point. He is a filmmaker to watch."
13241,m/the_banshee_chapter,Sheila O'Malley,Fresh,2014-01-10,"""The Banshee Chapter"" is both elegant and terrifying."
13242,m/the_banshee_chapter,Louis Proyect,Fresh,2014-01-10,"X-Files style horror movie based on MK-Ultra drug experiments. Ted Levine as a Hunter Thompson character is superb. On a budget, the film is a lot scarier than most of the more expensive ""apparition"" type movies showing up at the Cineplex."
13243,m/the_banshee_chapter,Anton Bitel,Fresh,2013-08-27,"It works as a gonzo expos of some of the 20th century's madder moments - but perhaps more importantly, this psychotropic remapping of history never forgets to be proper jump-out-of-your-seat scary. Think of it as Fear and Loathing in Chamber 5..."
13244,m/the_banshee_chapter,Jennie Kermode,Fresh,2014-01-10,"Although no single strand within it can be called original, Banshee Chapter blends them flawlessly, delivering the most convincing piece of otherworldly horror for years."
13245,m/the_banshee_chapter,Maitland McDonagh,Fresh,2014-01-09,"Ultimately, Banshee Chapter isn't a game-changer, but it's a tight, neatly constructed little shocker that delivers what it promises -- would that many bigger films could say the same."
13246,m/the_banshee_chapter,Wes Greene,Fresh,2014-01-07,"Director Blair Erickson surely has style to burn, even if he oftentimes betrays his atmospheric shorthand and gets cold feet at the most inopportune moments."
13247,m/the_banshee_chapter,Brian Orndorf,Fresh,2014-01-09,"Although it doesn't push the limits of horror as far as it could, the feature offers a mildly unnerving journey into the abyss of the brain, dialing up the creep-out factor as it investigates a nightmare rooted in reality."
13248,m/the_banshee_chapter,Laremy Legel,Fresh,2014-01-09,A moody horror film from an immensely talented new director.
13249,m/the_banshee_chapter,Sean Hogan,Rotten,2014-01-28,The film avoids any real attempt at constructing scarily effective set-pieces in favour of having one of the unnamed entities pop screeching out of the dark whack-a-mole-style every few minutes.
13250,m/the_banshee_chapter,Sheri Linden,Fresh,2014-01-09,"The central drama never fully engages, but the jolts that ""Banshee"" delivers are check-the-locks scary."
13251,m/the_banshee_chapter,Rich Cline,Rotten,2014-01-24,"More unsettling than actually scary, this slow-burning horror movie is directed and acted with style even though the script feels rather under-developed."
13252,m/the_beast_with_five_fingers,Ken Hanke,Fresh,2002-11-07,Really creepy showcase for Lorre with a botched ending.
13253,m/the_beast_with_five_fingers,Film4 Staff,Fresh,2003-05-24,Above average special effects together with Lorre's creepy performance make The Beast with Five Fingers well worth watching.
13254,m/the_beast_with_five_fingers,Dennis Schwartz,Fresh,2005-01-24,Wastes a captivating original premise and some fine performances with a stiff script and a cop-out ending.
13255,m/the_beast_with_five_fingers,Nigel Floyd,Fresh,2006-01-26,"The animated hand, creepy piano music, and Lorre's eye-popping performance are all memorable."
13256,m/the_beast_with_five_fingers,Bosley Crowther,Fresh,2006-03-25,"Since it is not cricket to divulge too many details, suffice it to say that Curt Siodmak's script explains the macabre goings-on psychologically and otherwise."
13257,m/the_beast_with_five_fingers,Steve Crum,Fresh,2008-02-21,"Peter Lorre in one of his best, and one of director Robert Florey's visual and psychological best."
13258,m/the_beast_with_five_fingers,Cole Smithey,Fresh,2008-09-04,Peter Lorre is so good.
13259,m/the_beast_with_five_fingers,Variety Staff,Fresh,2009-03-26,It gives more credit for intelligence than the average thriller.
13260,m/the_beast_with_five_fingers,J. R. Jones,Fresh,2010-04-07,This is fairly spooky despite its silly story and modest budget
13261,m/the_beast_with_five_fingers,John Beifuss,Fresh,2014-01-06,"As it torments Lorre, the hand becomes a manifestation of the metaphorical notion of a hand tugging us toward our destiny or reaching from the past to punish us; an alternate, utterly appropriate title might be 'The Hand of Fate.'"
13262,m/the_beast_with_five_fingers,Tim Brayton,Fresh,2015-06-08,"Given the tenuous state of horror in 1946, it acquits itself beautifully."
13263,m/the_beast_with_five_fingers,Kim Newman,Fresh,2016-10-18,This is one of those semi-classic horror films which contains unforgettably creepy sequences and one or two great performances along with a great deal of fudged plotting.
13264,m/the_beast_with_five_fingers,Alan Jones,Fresh,2016-10-18,Lorre literally steals the show with a masterfully bravura performance in a superior slice of psychological horror.
13265,m/the_big_year,Bill Gibron,Rotten,2011-10-14,nothing emotional going on inside
13266,m/the_big_year,Mary F. Pols,Fresh,2011-10-13,"It's like an Easter egg hunt for adults, joyous and sweet. The Big Year competition may be fierce, but the movie is as soft as a bunny."
13267,m/the_big_year,Chris Hewitt,Rotten,2011-10-13,"Steve Martin, Jack Black and Owen Wilson all have made a great film or two, surrounded by tons of bad ones. ""The Big Year"" is closer to the latter."
13268,m/the_big_year,Kimberly Gadette,Rotten,2011-10-14,A game of Angry Birds is far more enjoyable than this flocked-up mess. A script written in wingdings would have been preferable.
13269,m/the_big_year,Jeff Meyers,Rotten,2011-10-16,"If The Big Year does anything, it highlights how far Martin, Black, and Wilson have fallen from the giddy, off-kilter humor they used to bring to projects."
